tweet,tweet URL,author id,created at
"@Brasil08704642 @GWall8DMusic @VEJA @radaronline @onyxlorenzoni Negacionista? Começou as palavras de ordem! Kkkkk compara as mortes de Varíola no Brasil e no Brasil com a Covid para ver a imensa diferença! Fora isso não é mais obrigatório, e levou anos para se chegar a uma vacina para Varíola! Não a vacina obrigatória!",https://twitter.com/user/status/1455298784087400450,722480898613108737,2021-11-01T22:20:42.000Z
nao entendo como aqui onde eu moro nao teve nenhum caso de covid sendo que ninguem respeitou a quarentena desde o inicio da pandemia,https://twitter.com/user/status/1455298783290564617,1434531038479405057,2021-11-01T22:20:42.000Z
"@mandyopressora @Gusyman1 @Rafaells1981 @mcporto @andreolifelipe Pq? Tem alguns f4c12t4s podem atentar contra ele? É perigoso mesmo, mas ele só está esperando a pandemia passar . Aceita ou surta",https://twitter.com/user/status/1455298794485059594,268321304,2021-11-01T22:20:45.000Z
Da pra ver o covid felizão ali no meio https://t.co/cnkJVrzNyp,https://twitter.com/user/status/1455298793079967744,1267435652,2021-11-01T22:20:45.000Z
@EdmilsonPSOL Continua valendo o cronograma de vacinação do pessoal nascido em 1959 no dia 11/11/2021?,https://twitter.com/user/status/1455298796569743364,1112818172556701698,2021-11-01T22:20:45.000Z
mas a máscara do Miranha ta cmg pq troquei com o italia em troca de uma mascara novinha em folha,https://twitter.com/user/status/1455298810041753603,1206226836461670405,2021-11-01T22:20:49.000Z
@Diego__Tavares O foda é meu Cartão de vacina kkkk,https://twitter.com/user/status/1455298814634508291,4106315656,2021-11-01T22:20:50.000Z
@pimba101 @bozistas @callado_ros @UOL Vc sabe que tipo de informação o rna da vacina está carregando?,https://twitter.com/user/status/1455298823182589956,1325510929849737216,2021-11-01T22:20:52.000Z
"O resultado do primeiro estudo feito em Portugal sobre a resistência das células com dados novos que revelam que quase 90% das pessoas tem boa imunidade celular à covid-19 seis meses depois da vacina.

https://t.co/PM7NDybkkn",https://twitter.com/user/status/1455298835652255754,73960235,2021-11-01T22:20:55.000Z
"Vendem, vendem e continuam devendo https://t.co/QJ9JX50TEC",https://twitter.com/user/status/1455298834016374791,3369993370,2021-11-01T22:20:54.000Z
"#df2 Em plena pandemia, pq as autoridades ainda liberam feriados e enforcamento? Elas n sabem q haverá aglomeração nos cemitérios?",https://twitter.com/user/status/1455298841184452610,47686188,2021-11-01T22:20:56.000Z
"@revistaoeste Boa, eu não queria tomar essa budega mesmo.
Fui obrigado pela empresa e ainda tive que levar o comprovante de vacinação aff",https://twitter.com/user/status/1455298844594483207,781451607468892160,2021-11-01T22:20:57.000Z
"@Hikikomatsu_ eita, quanta coisa. vi só uns 50-60 na pandemia, então minha lista atualmente deve estar nos 100-200 contando todos da vida. tenho dificuldade pra ver qualquer conteúdo audiovisual legendado por conta de suspeita de tdah, então acabei migrando pra mangá por conta disso.",https://twitter.com/user/status/1455298843730489347,1133492812299808768,2021-11-01T22:20:57.000Z
Linda e poderosa 💕🥰💕 https://t.co/GIvIghDKRA,https://twitter.com/user/status/1455298842291736582,1310665412141625345,2021-11-01T22:20:56.000Z
"@AlunirRelin @izzynobre touch a grass no sentido de
menos pessoas estão preocupadas com usar álcool gel, máscara, etc
e ainda assim tem MUITO menos casos do que antes",https://twitter.com/user/status/1455298844263071750,1228141476,2021-11-01T22:20:57.000Z
daqui a quatro meses a pandemia faz dois anos sem ooor,https://twitter.com/user/status/1455298861862424576,1248368267342819328,2021-11-01T22:21:01.000Z
os cara se esforça p se os mais burro do planeta terra isto nao e possivl como q pode https://t.co/BDDYnjPb1c,https://twitter.com/user/status/1455298860121825280,275303010,2021-11-01T22:21:01.000Z
"minha prima pequena vai se vacinar sábado nos eua, mesmo com os pais bolsonaristas e eu só sinto alívio",https://twitter.com/user/status/1455298863003230211,2846316281,2021-11-01T22:21:01.000Z
@GustavoOrnelasS @onyxlorenzoni Narrativa de que? O cara fala até bem das vacinas....vc nem leu pelo jeito. Sem problemas.,https://twitter.com/user/status/1455298868271321095,1312532646325559296,2021-11-01T22:21:02.000Z
Triste porém verídico https://t.co/PTfDPmHpJP,https://twitter.com/user/status/1455298868040568835,1280579002542034945,2021-11-01T22:21:02.000Z
Governo Bolsonaro proíbe demissão de funcionários que não apresentarem carteira de vacinação https://t.co/Bf8Z9mHkBJ,https://twitter.com/user/status/1455298870150189058,1523748277,2021-11-01T22:21:03.000Z
